Date,TRMK,PLZL,SBER,ROSN,TATN,TTLK,UTAR,KMAZ,LSRG,MTSS,GMKN,DVEC,IRAO,GLTR,IRKT,MRKC,AFKS,LKOH,RTKM,MAGN,GAZP,NVTK,SNGS,TRNFP,AFLT,VTBR,CHMF,PIKK,NMTP,MGNT
2008-02-13,0.02350346748910958,0.00974732867583658,0.0007024116420850448,0.0321816699790195,0.015061719529410217,0.00800004266707637,-0.016997576368571136,0.07235421918965626,0.0,0.018792912904633655,-0.001414627481629943,0.008469500113574004,0.0,0.013245226750020723,0.03657228962334382,0.0,0.008012110418996651,0.021308935244332996,0.024049617640733753,0.0373957380414635,0.016344139925788568,0.019181058851843815,0.01950776116967384,0.006972020067750726,0.027412059716436385,0.022385362960800154,0.002382979851068184,-0.017699577099400975,0.001540964263492377,-0.007892971656244252
2008-02-14,-0.004639161018394615,7.519079668174486e-05,0.00011702065427895885,0.0316983749871912,0.030986212574245813,0.003976148379639417,0.0028530689824064807,0.05038684341651586,0.0,-0.014974988877829519,-0.011389644764357788,0.00800004266707615,0.0,-0.006600684031352024,-0.001843318494289224,0.0,-0.014913242732295738,0.0028182263838420125,-0.002862768102926037,-0.016506325593881332,0.005313818679355876,0.01542447032563173,-0.007335468192904598,0.0073994847699024036,0.01764998892914466,-0.018456084820910674,0.0015289224077470096,-0.0007145409378687601,0.004949237852396474,0.0041258439135579425
2008-02-15,0.00021931267495837886,7.518514345105001e-05,-0.0244001208511777,0.004772783494629508,-0.009195467093100162,-0.01600034134644119,-0.011461443519006539,-0.03506852856766479,0.0,-0.025827930591637585,-0.026699206355240084,-0.028694633909909215,0.0,-0.003316752625994038,-0.0009229349986008394,0.0,-0.006269613013595374,-0.03264268285583192,-0.004309577508512293,-0.01322653970201302,-0.012846749573720473,-0.010829401930209067,-0.02286336444307179,-0.046236946026186374,-0.011451039802799129,-0.02985296314968116,-0.030506458730969008,-0.010924357600770493,-0.030069657935923814,-0.0023186922664562605
2008-02-18,0.051166098894485444,0.009651790163987008,0.01711882033178056,0.028821908832046342,0.019062719826353897,0.012024192966801812,0.012031081814102174,0.00789997525315593,0.0,0.023719010321114623,0.045844653939675156,0.012630031406102646,0.0,0.0,-0.008344971932180647,0.0,0.006269613013595395,0.020316725902672406,0.008636344016141223,0.01846855764659624,0.023454370735370544,0.024902248872191703,0.018029518172755277,0.0012445552322047017,0.017633867601069393,0.012048338516174574,0.02982722623754299,0.011638898538639322,0.024093374460896228,0.0046320206339195875
2008-02-19,0.004241346954412282,0.008304956528307492,0.0018841267938347478,0.015368797088011818,0.004521484718845837,-0.00399202126953745,0.0022753138371356054,0.00457966125902451,0.0,0.009024662560709213,0.00936742256959072,0.018054652911816706,0.0,-0.0033277900926745796,-0.003264167039072576,0.0,-0.0012507819016526025,0.007125391981692477,-0.01749315744751723,0.010229824798422599,0.01963020134094373,0.017179696562121784,-0.0013420786913885259,-0.00024878716386568414,-0.0023947694966990124,0.006961738708798922,0.018012438848346992,0.007117467768863955,-0.009291188655760715,0.009793563480797834
2008-02-20,-0.02117701531825851,0.006550643525252223,-0.022726898813426495,-0.019197710023186515,0.01788423225642094,-0.016129381929883644,-0.005698021114637779,-0.025116984607773837,0.0,-0.025616058957591635,-0.002368513820591788,-0.0331477397503171,0.0,-0.020202707317519466,-0.006560473389445598,0.0,-0.0012523483164660599,-0.015427919198108977,-0.014262446920564253,-0.019650146253383072,-0.017873152729818206,-0.0055096558109695845,-0.02269638258289647,-0.052092450730643634,-0.003417859315390523,-0.020020688730896814,0.02748013313796227,-0.012848142477849024,-0.03518392812447585,0.0012703791672521471
2008-02-21,0.012759948249211308,0.017381623738034403,0.007911813028285844,0.015278179317528742,0.034123092864786576,-0.008163310639160981,0.005698021114637796,0.023810648693718392,-0.004836768800613994,0.01715007296872437,0.024389772526740367,0.04539843633382947,0.0,-0.0034071583216141975,0.0181696123606987,0.0,-0.007547205635382854,0.026021706201519338,0.006973784915858885,0.030971021877865466,0.01865666761750759,0.04852704089466038,0.0273211179884758,0.017409820010398196,0.0009248983271239202,0.012060447692508473,0.0520234286835649,0.010149468870696026,0.009444960170756859,0.029603996360564617
2008-02-22,-0.021400689860194166,0.002735979818874624,-0.009116052094819298,0.0038700122724110693,-0.0007140307336569516,0.012220111334775397,0.09479351743168465,-0.027834798993443873,0.0,-0.0013040645186462845,0.0002722199554037976,-0.01026459861188295,0.0,-0.010291686036547636,0.021918685707646275,0.0,-0.00012627059805912555,0.00449045166137411,0.002192182098221051,-0.00034118048778589583,-0.006758375429612978,0.00210305019677889,0.004302932628809253,-0.021349418014478424,-0.005469306797101682,-0.020182319749857493,-0.010844413014128853,0.03067252564955905,-0.01573146493357766,-0.005355316609414003
2008-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-26,-0.025809001594614783,-0.014119926127897973,0.025106916968971826,-0.00143710225679774,0.016997576368571077,0.0,-0.020888487947355535,-0.008774946619117024,0.0,0.0018314170660375005,-0.003681236688373776,-0.011173300598125189,0.0,0.0,-0.00452694299577718,0.0,-0.0024021757552996335,0.0037085557338479287,0.005459522204898974,-0.007363677421282293,-0.0017362485618098171,0.0031463056893649226,0.003856872147672819,-0.0026350476380051138,0.0011148273172463632,0.007110238182504812,0.011306555824479847,-0.0008279288454165101,0.0026990569691652047,0.020442249050551527
2008-02-27,-0.013336474990923225,-0.03585730989085264,-0.015632720060439566,-0.00248262292357993,0.021536087633671687,0.0,0.023469134540847095,-0.026100382694895313,0.0,0.012175537633565554,-0.01722161457621898,-0.00886745028532076,0.0,0.0034423441909729197,-0.014625489218979014,0.0,-0.012739025777429714,-0.0027255399810500454,0.00899751322766648,-0.015764726661289565,-0.00643455950075817,-0.013175421158564404,-0.017300200671123013,-0.04699757656440485,-0.004839920095638692,-0.024591403137322207,-0.002312852777212164,0.0001380357514788177,-0.019964365442474024,0.0020214278158766684
2008-02-28,0.00035558716705032023,-0.001210104519170259,-0.00995629888243528,-0.007134512763388754,0.02845720481403537,-0.020450610471290768,0.0,0.006934840552458953,0.0,-0.02211780525361899,-0.027615167032973266,-0.008130126083250176,0.0,-0.0034423441909729015,-0.02234729869199666,0.0,-0.007722046093910278,-0.015956322030758273,-0.016539494216300663,0.004181919319896798,-0.01257596453044895,-0.013351333174864225,-0.018402328742941114,-0.019830282545839267,-0.006928217957215852,-0.025211419346496056,-0.0034018897814898155,-0.02021679172537599,0.012750628118782395,-0.017930390718429133
2008-02-29,-0.04035547816706086,-0.0006813278585984892,-0.033714501763984626,-0.018036712976846902,0.0026684472138335264,-0.004140792666031388,0.0025740039951728426,-0.004849334061437483,0.0,-0.03373307278050426,-0.004725433007331407,0.05286348955706781,0.0,0.017094433359300255,-0.027686732682245547,0.0,-0.013004084423206573,-0.009473461766872906,0.028944693964086683,0.0020844197229123312,-0.0181648888105585,-0.03167932853896377,-0.019063538787264474,-0.03736066696133749,-0.006030926685289481,-0.03463549666275634,-0.029871738437647715,0.00701757265864654,-0.007266153676622919,0.007700537765441961
2008-03-03,-0.012290657510121036,0.008671119363147588,-0.01888035944911127,0.004831541503112971,-0.01883041517083154,0.0,-0.009297587638180211,-0.0076682146401788704,0.06624161550324403,-0.00025921005880174375,0.03206262922545035,-0.03747233923677054,0.0,0.0,-0.00875066352018542,0.0,-0.00524935588614379,-0.0221929398250385,-0.014890388946689188,-0.03298649899630666,-0.01234013283664381,-0.01961396584858683,-0.042642119266002504,-0.018322025538661864,-0.01322506312218006,-0.04160240174879054,-0.026685500360284616,-0.04140491496812248,-0.011921278275638837,-0.018448884316875358
2008-03-04,-0.0010310728757105926,-0.007535830688702848,-0.028352414590867465,0.010899290458035638,0.01816397062767112,0.0,0.006723583643007313,0.021461536772514764,0.020769761486385912,0.012750921380794556,0.001250260633793629,0.0008035355996833948,0.0,-0.01365208916832732,0.003898640415657323,0.0,0.001971739054839883,-0.027745699939473897,0.008975109609648504,0.010170486454354184,0.0180623752143843,0.03721618049671378,-0.008760562717579426,-0.04826837965459335,0.0065868215808864575,-0.03267501885064738,0.013189151540209167,-0.019429519067147,0.006436803833479268,0.020975475986554994
2008-03-05,-0.014642933212749011,0.005281038301613786,0.023512257389764618,0.009191792161896193,0.009950330853168092,0.01646127705407193,-0.010362787035546547,0.0020526863177422615,0.0,0.0034176055750641397,-0.0009722898189393334,-0.020694591242833096,0.0,-0.0034423441909729015,-0.011741817876683174,0.0,-0.003288394939586552,0.014607329551706296,-0.0028632804100152337,0.0036149741663700913,0.001954398016233126,0.013539334905033904,0.04177849293452002,-0.013549915833865429,0.003324629041878321,0.025762548930023783,0.014293987850959207,-0.014673118472875732,-0.01812850238621087,-0.011461443519006652
2008-03-06,-0.010042645734535241,-0.009829946827982784,-0.01569971765297111,0.0,-0.006622540760493382,0.008130126083250309,-0.015748356968139168,0.008168867753795871,0.0,-0.004826372176957935,0.00816557024786447,-0.004932192489318947,0.0,0.0034423441909729197,0.0,0.0,0.007220247973487097,0.008087854601698906,0.0003583587209110495,0.028458764517646295,-0.0071521018119700295,0.016538120332244072,0.002323728121598112,0.02196511275915005,-0.0018034269991506827,-0.02221014732565609,0.009996116555564162,0.0015071592905713386,0.018128502386210738,-0.014430504184903131
2008-03-07,-0.06955605444700907,-0.030553217481174004,-0.02948357809300079,-0.024667749647343685,-0.036539924298788294,-0.01632689328742878,-0.010638398205055754,-0.012278462578715397,0.0,-0.022388390365625645,-0.01737965190994662,-0.015362560801044993,0.0,-0.013841051411871468,-0.0029571238897437044,0.0,-0.024496425165356286,-0.014780735688957021,-0.010444899567084899,-0.013465769354495581,-0.021333082365642634,-0.01761454670098232,-0.006529256353277259,-0.009981367958029423,-0.025400634411814168,-0.03610500464211632,-0.018162041365359937,-0.04465715058374219,-0.023556686046946114,-0.005108674902023982
2008-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-11,-0.059440245149239575,0.02750907509994588,0.04875199695887791,0.03185222251743706,0.041841460904168216,0.016326893287428666,-0.0032137146030957833,0.008882873577577319,0.003881346707972375,0.019468492893934514,0.006709558299211087,0.0037586179141382266,0.0,0.0,0.08602372258835699,0.0,-0.008075414005545307,0.040343047726760076,-0.00580974764132099,0.02396643875462788,0.03558649646613365,0.043725690704668155,0.05238294328965534,0.033901551675681416,0.010083467247741772,0.06752120087549517,0.04218441006202365,0.04314999129317091,0.01342302033214077,-0.008008472728337566
2008-03-12,0.01745396360170454,0.0033480475651505794,-0.0012730746467979853,0.007868248116885199,-0.007296881464275968,0.004040409537004906,-0.013502770641215368,-0.004773278752657548,0.028370697129215566,0.0046485617090703145,-0.020549632342539807,-0.01131850272207851,0.0,0.010398707220898517,-0.008185584586439405,0.0,-0.008222904794121732,0.021088461864467518,0.004396729526105095,-0.003715638915451355,0.001969044681443435,0.007702220362092303,0.012484772397709579,0.015037877364540502,0.018163198873562887,-0.010362787035546547,0.004766673129290454,0.009756174945364656,-0.00836824967051658,0.0021137188169884896
2008-03-13,0.03661325766857127,0.026832157587392595,-0.03368194038677838,-0.018040771018960945,0.0,0.023905520853554386,0.004882027597308319,-0.005483221414531482,0.07310847182063844,-0.00432727656574434,-0.018659935707064163,0.005465643204825369,0.0,0.0034423441909729197,0.008185584586439502,0.0,0.0014432178087429347,-0.015495606122475108,0.009885353606848725,0.019748384668894718,-0.02564033661150132,-0.031171354902939395,-0.02556772169930288,0.0074349784875179905,-0.0060813566364503625,-0.030554668321972546,-0.015458647612761185,-0.0007471050029987642,-0.025533302005164876,-0.0025369992465886742
2008-03-14,0.010102137246970514,0.020423064637416694,0.011397254438222825,0.0069087478755085535,-0.011382781087279956,0.0,-0.009241707527118876,-0.00344234419097279,0.0,0.00653178551777837,0.0,0.0054359322650180345,0.0,0.0,-0.01413934616243847,0.0,0.006698602617049098,0.011589028758791036,-0.006699830551087341,0.01363506325488655,0.005674522831186235,-0.0010559663072038442,-0.007204928730027472,0.010316966970932269,-0.01944051215866897,0.011862535309819948,-0.009548479841030194,-0.005997019472374291,-0.014472032608534432,-0.014499187905979165
