Date,TRMK,PLZL,SBER,ROSN,TATN,TTLK,UTAR,KMAZ,LSRG,MTSS,GMKN,DVEC,IRAO,GLTR,IRKT,MRKC,AFKS,LKOH,RTKM,MAGN,GAZP,NVTK,SNGS,TRNFP,AFLT,VTBR,CHMF,PIKK,NMTP,MGNT
2009-02-10,42.98,1222.0,18.19,128.08,70.3,0.06,2.75,14.3,125.0,134.11,18.56,0.168,0.0062,0.42,3.43,0.41,5.799,1282.0,323.99,8.675,127.7,92.0,20.375,76.5,25.18,128.0,150.6,27.0,2.255,598.5
2009-02-11,41.72,1267.1,18.55,128.6,71.5,0.058,2.8,16.3,125.0,138.2,20.39,0.17,0.0059,0.41,3.41,0.42,5.705,1267.0,312.65,8.24,124.4,88.5,20.869,75.1,24.97,126.5,141.7,28.0,2.173,609.0
2009-02-12,43.34,1015.0,18.5,120.78,70.5,0.058,2.78,18.9,117.5,133.79,19.6,0.184,0.0066,0.42,3.35,0.42,5.5,1202.0,305.0,7.614,119.91,79.8,19.793,73.5,25.33,124.0,128.0,27.9,2.07,642.5
2009-02-13,44.8,1128.5,18.99,129.88,76.1,0.059,2.78,20.3,118.1,135.7,21.32,0.186,0.0064,0.42,3.45,0.42,5.5120000000000005,1271.0,310.0,7.865,126.51,82.6,21.411,79.9,25.65,127.0,137.8,27.5,2.176,677.5
2009-02-16,42.4,1121.0,17.8,125.97,75.1,0.059,2.82,18.9,122.0,137.55,21.32,0.191,0.0063,0.42,3.36,0.404,5.594,1239.0,311.0,7.715,123.99,79.0,20.914,85.1,25.47,119.0,136.4,26.7,2.375,686.2
2009-02-17,38.14,1182.1,15.3,113.99,68.3,0.057,2.67,17.1,115.0,122.01,17.15,0.177,0.0063,0.41,3.26,0.399,5.22,1126.0,309.49,7.093,113.9,69.7,17.671,80.5,25.1,105.0,122.5,24.0,2.2,648.0
2009-02-18,37.48,1170.0,14.63,111.15,65.8,0.055,2.8,16.4,111.0,119.95,15.82,0.188,0.0059,0.39,3.2,0.384,5.145,1087.1,298.7,6.87,110.98,70.7,17.2,76.5,25.06,102.0,121.0,23.3,2.23,625.5
2009-02-19,37.67,1190.1,15.18,114.4,67.3,0.057,2.75,18.2,110.0,122.6,17.08,0.185,0.006,0.41,3.32,0.405,5.249,1115.0,301.4,6.964,113.4,72.6,17.826,75.3,25.99,103.0,127.0,24.0,2.191,615.5
2009-02-20,36.72,1223.9,14.4,111.68,64.7,0.053,2.7,17.2,110.0,121.39,15.98,0.182,0.0066,0.42,3.29,0.419,5.088,1091.0,297.95,6.93,111.65,69.5,17.488,74.0,25.85,99.5,117.8,23.8,2.17,587.5
2009-02-23,36.72,1223.9,14.4,111.68,64.7,0.053,2.7,17.2,110.0,121.39,15.98,0.182,0.0066,0.42,3.29,0.419,5.088,1091.0,297.95,6.93,111.65,69.5,17.488,74.0,25.85,99.5,117.8,23.8,2.17,587.5
2009-02-24,35.41,1195.0,14.23,112.18,63.6,0.052,2.7,17.2,116.2,120.99,16.02,0.18,0.0065,0.42,3.34,0.419,5.198,1074.0,289.0,6.785,112.0,70.5,17.995,72.7,26.68,99.0,121.8,23.0,2.04,571.3
2009-02-25,36.33,1199.0,14.16,114.13,63.3,0.054,2.75,17.0,120.0,119.85,16.13,0.182,0.0072,0.43,3.22,0.407,5.372,1066.0,287.97,6.945,112.75,75.7,18.205,72.5,26.98,98.0,128.3,22.0,2.097,585.2
2009-02-26,38.57,1199.0,14.69,122.57,68.9,0.054,2.7,17.7,122.0,127.4,17.0,0.192,0.0072,0.43,3.18,0.431,5.55,1185.0,291.74,7.355,119.3,79.5,19.342,72.6,26.67,100.5,138.4,22.2,2.015,598.5
2009-02-27,37.82,1222.0,14.27,125.59,66.8,0.054,2.63,17.0,116.0,123.77,17.04,0.193,0.0069,0.43,3.13,0.409,5.399,1152.0,287.99,7.215,116.5,81.6,20.12,73.2,26.62,98.0,130.0,23.0,2.075,595.5
2009-03-02,37.0,1228.8,14.33,120.84,63.5,0.054,2.68,16.5,110.0,122.87,15.94,0.191,0.0068,0.43,3.11,0.39,5.227,1104.0,288.01,6.95,111.83,77.8,19.595,69.0,26.21,97.5,127.3,21.0,1.98,581.5
2009-03-03,37.34,1148.0,15.03,123.8,63.3,0.053,2.68,17.0,111.0,124.94,16.46,0.181,0.0071,0.41,3.1,0.4,5.2,1115.0,287.5,7.195,111.3,79.2,20.195,68.6,27.51,100.0,125.5,20.4,1.955,591.5
2009-03-04,38.18,1150.0,16.38,130.2,68.3,0.054,2.62,16.5,110.0,134.0,17.44,0.185,0.0071,0.42,3.28,0.408,5.359,1179.0,291.0,7.54,114.55,78.6,22.21,70.0,29.94,107.0,132.6,20.0,1.751,613.1
2009-03-05,37.78,1180.0,15.65,124.85,69.4,0.052,2.67,16.5,115.0,132.05,16.96,0.183,0.0073,0.42,3.39,0.408,5.3,1166.8,287.88,7.336,112.07,74.2,22.19,73.5,29.8,107.0,129.2,19.6,1.6800000000000002,601.0
2009-03-06,36.93,1183.0,15.81,129.64,74.2,0.054,2.65,16.4,112.0,134.5,17.08,0.179,0.007,0.41,3.34,0.425,5.372,1198.0,288.88,7.448,112.7,72.1,23.414,68.6,29.93,110.5,130.4,20.1,1.734,603.7
2009-03-09,36.93,1183.0,15.81,129.64,74.2,0.054,2.65,16.4,112.0,134.5,17.08,0.179,0.007,0.41,3.34,0.425,5.372,1198.0,288.88,7.448,112.7,72.1,23.414,68.6,29.93,110.5,130.4,20.1,1.734,603.7
2009-03-10,37.44,1156.0,17.06,148.5,86.9,0.058,2.79,17.1,118.5,138.26,18.38,0.188,0.0073,0.41,3.91,0.44,5.71,1322.0,292.6,7.865,124.3,73.7,25.518,75.1,30.02,128.5,135.9,20.5,1.745,636.1
2009-03-11,37.13,1173.5,17.14,144.62,83.8,0.054,2.66,16.9,113.0,139.7,17.36,0.185,0.0075,0.48,3.62,0.45,5.85,1283.0,292.1,7.939999999999999,125.83,73.5,24.814,79.3,30.34,131.0,132.1,20.4,1.715,671.0
2009-03-12,36.26,1175.0,16.68,143.4,80.0,0.053,2.72,16.7,112.0,136.1,18.39,0.181,0.0074,0.46,3.44,0.417,5.751,1269.5,300.0,7.812,122.5,72.4,23.481,76.0,30.42,128.5,128.0,20.5,1.71,706.1
2009-03-13,35.37,1197.0,16.9,152.78,81.2,0.057,2.96,16.9,114.0,141.87,18.29,0.166,0.0077,0.47,3.4,0.425,6.01,1338.2,294.0,7.903,127.3,72.2,24.464,77.4,31.12,128.5,129.7,20.5,1.689,709.5
2009-03-16,36.56,1205.0,18.3,154.85,82.5,0.057,2.93,16.6,111.0,142.32,19.34,0.168,0.0078,0.47,3.35,0.435,6.949,1324.9,300.96,8.22,128.68,71.7,24.481,80.3,31.14,135.5,134.7,20.6,1.669,750.5
2009-03-17,36.5,1193.2,20.25,158.51,84.0,0.055,2.93,16.8,114.8,143.85,19.77,0.171,0.0081,0.51,3.41,0.42,7.25,1303.0,297.75,8.43,125.91,77.9,25.066,84.2,31.38,137.0,132.7,21.4,1.642,785.5
2009-03-18,33.99,1188.0,20.47,149.04,82.7,0.053,2.75,16.3,111.6,143.64,19.53,0.166,0.0095,0.5,3.3,0.403,7.486,1222.0,295.1,8.33,120.5,75.4,23.436,86.7,31.82,128.5,129.6,23.5,1.642,781.5
2009-03-19,34.29,1291.7,24.05,158.5,83.6,0.054,2.7,16.5,125.3,147.63,21.11,0.168,0.0095,0.47,3.33,0.415,7.95,1272.0,296.5,8.74,124.3,77.6,24.696,86.5,32.24,137.0,127.3,28.2,1.961,760.0
2009-03-20,36.72,1342.0,22.9,159.03,92.8,0.06,2.71,16.7,134.0,138.65,21.11,0.172,0.0092,0.45,3.39,0.414,7.822,1291.4,291.61,8.78,125.99,77.0,23.069,91.2,32.18,147.5,134.4,36.5,1.92,769.5
2009-03-23,41.17,1440.0,25.42,168.78,98.8,0.059,2.95,18.3,138.5,145.55,24.71,0.181,0.0096,0.45,3.48,0.43,8.12,1373.0,313.95,8.877,137.08,88.1,23.761,96.5,33.7,162.5,140.6,41.0,1.92,772.5
2009-03-24,40.98,1447.0,23.36,160.4,95.5,0.058,2.9,17.4,131.9,145.05,22.37,0.192,0.0101,0.48,3.2,0.383,7.61,1330.1,305.0,8.155,133.3,85.0,23.018,92.7,34.6,152.0,134.0,38.8,1.87,761.5
2009-03-25,40.78,1480.2,25.41,165.9,96.4,0.06,2.75,18.2,135.5,150.24,21.88,0.195,0.0092,0.44,3.31,0.429,7.573,1401.0,325.88,8.225,137.9,88.1,22.765,92.0,36.36,166.5,131.8,41.9,1.95,771.5
2009-03-26,38.84,1474.0,25.0,167.2,94.7,0.06,2.89,18.7,143.0,149.02,22.78,0.194,0.0093,0.46,3.4,0.432,7.596999999999999,1419.0,318.87,8.35,136.7,87.5,22.58,95.0,36.34,160.5,133.1,50.0,2.02,759.0
2009-03-27,37.06,1465.0,22.63,157.26,88.9,0.06,3.11,18.2,158.0,148.49,21.26,0.196,0.0095,0.49,3.39,0.42,7.354,1402.1,305.96,8.305,133.27,84.4,21.614,94.0,35.92,151.5,128.5,46.0,1.99,764.8
2009-03-30,37.06,1545.0,20.01,144.25,80.5,0.057,2.98,20.7,145.0,140.79,20.64,0.187,0.0099,0.49,3.41,0.4,7.54,1275.0,297.8,8.05,124.21,76.7,21.452,85.6,36.68,136.5,121.8,42.7,1.985,756.5
2009-03-31,38.6,1508.0,20.85,146.16,79.8,0.058,2.9,19.8,152.0,143.9,20.77,0.194,0.0088,0.46,3.48,0.42,7.501,1265.0,299.99,8.105,126.4,78.6,21.244,88.5,39.56,140.0,116.1,44.9,1.96,780.5
2009-04-01,37.58,1446.0,21.07,151.58,80.4,0.058,3.0,19.2,145.5,147.79,20.76,0.194,0.009,0.48,3.57,0.403,7.505,1298.9,297.88,7.971999999999999,131.35,78.6,21.377,93.2,39.12,144.0,114.7,46.1,1.996,816.5
2009-04-02,39.41,1450.0,23.28,164.06,85.5,0.056,3.09,19.5,153.0,157.5,22.34,0.21,0.0097,0.5,3.61,0.41,7.62,1378.9,308.2,8.625,140.59,86.8,22.534,94.5,38.95,153.5,121.0,45.5,2.125,836.5
2009-04-03,41.08,1423.0,22.9,169.81,87.0,0.057,3.06,19.4,155.0,160.04,23.01,0.223,0.0095,0.57,3.93,0.402,7.52,1365.0,316.31,9.145,137.85,86.5,22.46,94.3,37.2,149.5,125.2,45.5,2.015,843.5
2009-04-06,40.34,1407.0,23.27,168.26,90.2,0.058,3.1,18.9,155.0,154.85,23.01,0.228,0.0094,0.57,4.15,0.402,7.55,1405.0,313.89,8.93,136.0,87.2,21.83,97.4,36.01,148.0,126.4,44.3,2.12,842.5
2009-04-07,40.64,1392.0,23.55,169.28,93.0,0.058,3.29,19.1,152.5,152.71,23.34,0.228,0.0091,0.69,4.1,0.391,8.149,1440.0,313.56,9.03,135.4,87.0,22.305,96.0,35.88,150.5,125.3,42.9,2.1,848.0
2009-04-08,40.91,1419.0,24.57,172.24,95.0,0.057,3.33,19.9,155.0,157.68,24.85,0.236,0.0091,0.68,4.1,0.42,8.4,1519.0,325.26,9.199,139.97,87.0,22.845,100.3,36.28,153.5,129.0,43.3,2.055,838.6
2009-04-09,43.8,1423.0,26.89,184.6,99.8,0.058,3.43,20.6,190.0,171.16,26.73,0.25,0.0096,0.86,4.5,0.43,8.403,1640.1,321.0,9.8,147.9,88.6,23.675,121.9,36.5,161.0,136.7,45.1,2.1,897.0
2009-04-10,47.57,1433.0,26.85,183.51,99.1,0.059,3.36,23.3,190.1,171.04,27.79,0.273,0.0098,0.86,4.86,0.424,8.44,1667.0,322.76,9.756,147.78,91.3,23.599,120.1,36.5,159.5,135.3,47.3,2.3,889.0
2009-04-13,45.08,1464.0,26.7,175.84,94.6,0.07,3.34,23.7,214.0,169.09,27.17,0.301,0.0107,0.86,4.66,0.425,8.366,1602.9,324.97,9.515,142.74,87.7,22.893,125.0,36.08,158.0,130.0,47.2,2.46,887.0
2009-04-14,48.42,1440.0,29.14,177.76,98.0,0.07,3.5,24.0,255.5,171.25,26.22,0.327,0.0108,0.97,4.74,0.424,8.947,1538.9,320.44,10.271,144.99,88.3,24.165,127.3,35.3,167.0,143.7,58.5,2.575,978.9
2009-04-15,47.76,1395.4,28.07,170.87,95.2,0.07,3.44,23.2,259.0,172.46,25.94,0.365,0.0115,0.82,4.58,0.429,8.711,1530.0,323.68,10.25,141.95,89.1,23.271,135.0,34.8,162.5,138.5,62.5,2.425,1035.1
2009-04-16,49.32,1390.0,29.14,174.85,98.0,0.071,3.64,23.1,260.0,176.95,26.14,0.36,0.0117,0.88,4.66,0.419,8.885,1488.0,334.99,10.26,142.99,95.8,23.471,141.5,35.25,169.0,143.6,58.4,2.578,1074.5
2009-04-17,50.72,1393.0,28.85,183.04,100.6,0.07,3.8,23.5,299.0,176.44,26.61,0.358,0.0121,0.86,4.61,0.426,8.7,1528.0,329.02,10.536,143.51,97.9,24.645,138.5,35.33,174.0,155.4,59.3,2.61,1090.0
2009-04-20,45.54,1418.8,26.16,174.35,93.3,0.065,3.71,21.2,273.0,160.45,26.19,0.308,0.0126,0.86,4.41,0.413,8.024,1465.0,319.0,9.835,134.0,93.4,23.675,132.5,34.59,161.0,143.4,55.0,2.405,1125.5
2009-04-21,45.04,1411.0,25.93,171.65,92.8,0.068,4.25,22.8,255.0,158.06,25.32,0.3,0.011,0.73,4.8100000000000005,0.41,7.794,1464.0,324.4,9.957,134.47,93.8,23.279,130.5,33.06,156.0,142.6,54.4,2.31,1090.5
2009-04-22,49.0,1400.0,27.39,175.79,95.0,0.07,4.5,28.4,263.0,160.64,26.17,0.31,0.0115,0.74,5.4,0.411,7.9,1471.4,322.79,10.101,140.3,104.5,23.755,129.0,33.4,160.5,148.4,56.0,2.349,1059.0
2009-04-23,49.94,1414.0,28.26,178.14,97.3,0.07,4.4,27.0,307.0,165.5,26.75,0.32,0.0116,0.78,5.21,0.429,8.198,1519.0,321.0,10.53,149.0,107.1,24.24,126.5,33.83,164.0,149.6,60.8,2.479,1083.5
2009-04-24,53.33,1419.0,27.75,175.08,98.5,0.07,4.4,27.1,302.2,168.19,26.14,0.32,0.0118,0.83,5.24,0.417,8.212,1498.0,316.2,11.075,150.0,111.0,24.064,127.3,33.35,161.0,146.5,60.5,2.565,1061.0
2009-04-27,52.12,1419.0,27.03,168.57,97.1,0.068,4.1,26.3,298.0,162.28,26.65,0.31,0.0116,0.83,4.99,0.411,8.165,1460.0,315.77,11.181,145.5,109.4,23.508,124.8,33.01,159.0,141.2,59.9,2.485,1060.0
2009-04-28,55.0,1382.0,26.1,164.21,96.2,0.067,3.98,25.4,280.0,161.7,26.38,0.301,0.0109,0.73,5.04,0.411,8.297,1457.0,309.39,10.675,143.0,105.5,22.905,119.6,32.35,153.5,134.8,57.9,2.5,1076.5
2009-04-29,58.86,1389.4,27.11,176.01,100.5,0.068,4.15,30.8,307.0,166.77,26.96,0.358,0.0113,0.81,5.34,0.422,8.6,1509.0,309.49,10.995,149.0,112.9,24.001,133.0,32.59,158.5,134.8,61.0,2.475,1091.5
2009-04-30,65.73,1373.9,27.8,178.33,100.2,0.07,4.45,30.2,313.1,164.66,27.92,0.349,0.0117,0.9,5.02,0.41,8.67,1482.0,309.5,10.43,147.82,108.2,23.446,138.1,33.8,157.5,135.4,60.9,2.665,1093.6
2009-05-01,65.73,1373.9,27.8,178.33,100.2,0.07,4.45,30.2,313.1,164.66,27.92,0.349,0.0117,0.9,5.02,0.41,8.67,1482.0,309.5,10.43,147.82,108.2,23.446,138.1,33.8,157.5,135.4,60.9,2.665,1093.6
2009-05-04,65.65,1376.8,29.28,181.49,104.8,0.073,5.0,34.9,320.0,172.95,27.92,0.35,0.0115,0.9,5.22,0.42,10.1,1547.8,306.0,11.535,155.0,111.8,24.247,143.9,34.82,165.0,140.2,62.1,2.925,1083.0
2009-05-05,66.56,1419.0,28.87,177.59,104.8,0.073,4.85,33.7,325.0,173.16,29.03,0.34,0.0116,0.87,5.78,0.422,10.555,1504.0,302.85,11.305,161.3,115.0,23.995,147.5,34.88,166.0,145.7,61.6,3.094,1062.5
2009-05-06,64.64,1405.0,29.38,180.62,108.1,0.071,5.1,34.4,324.0,175.68,30.33,0.363,0.0112,0.86,6.61,0.45,11.3,1566.0,302.99,11.92,169.91,117.4,23.989,135.0,35.1,169.5,144.8,64.7,3.61,1076.0
2009-05-07,69.84,1407.5,31.15,185.11,118.0,0.073,5.0,36.4,379.0,174.53,31.58,0.37,0.0115,1.15,6.84,0.46,11.384,1589.0,302.96,12.34,171.61,117.7,24.83,145.5,35.47,180.5,151.0,72.7,3.398,1080.5
2009-05-08,73.02,1404.0,32.27,182.22,119.0,0.084,5.0,36.0,394.8,180.9,32.2,0.366,0.0116,1.08,7.32,0.46,11.299,1631.5,295.4,12.965,173.3,119.0,25.25,144.0,35.52,209.0,153.1,76.0,3.435,1083.0
2009-05-11,73.02,1404.0,32.27,182.22,119.0,0.084,5.0,36.0,394.8,180.9,32.2,0.366,0.0116,1.08,7.32,0.46,11.299,1631.5,295.4,12.965,173.3,119.0,25.25,144.0,35.52,209.0,153.1,76.0,3.435,1083.0
2009-05-12,77.96,1400.0,33.65,186.14,128.0,0.085,5.0,37.0,390.0,174.25,33.59,0.476,0.0115,1.08,8.25,0.454,11.15,1613.9,294.6,13.704,179.05,123.5,26.119,150.0,37.1,230.0,160.6,77.6,3.352,1207.5
2009-05-13,73.06,1369.0,32.2,179.25,123.1,0.08,4.8100000000000005,36.8,381.6,165.04,32.27,0.499,0.0116,1.14,7.76,0.481,10.309,1554.3,283.84,14.005,167.19,118.9,25.394,153.5,33.93,212.0,151.3,67.0,3.224,1222.5
2009-05-14,73.08,1367.6,31.69,175.07,122.0,0.086,4.87,38.1,370.0,162.64,31.54,0.488,0.011,1.12,7.33,0.498,10.366,1547.0,272.5,13.565,165.5,114.0,26.001,151.0,33.94,198.0,149.6,60.9,3.175,1166.0
2009-05-15,71.9,1360.0,32.98,174.75,123.9,0.084,4.8,36.9,390.0,163.01,31.37,0.485,0.0114,1.14,7.31,0.5,10.465,1514.5,267.01,13.935,166.24,115.0,25.511,151.0,34.19,205.0,147.4,76.5,3.24,1151.5
2009-05-18,71.03,1355.2,34.15,177.15,122.2,0.087,4.9,36.8,383.0,165.01,31.5,0.479,0.0114,1.14,7.49,0.536,11.035,1528.1,261.46,14.175,170.31,118.0,25.017,149.8,34.67,218.5,144.0,71.4,3.314,1183.6
2009-05-19,71.01,1357.0,36.0,179.86,126.2,0.087,4.84,36.6,389.9,169.38,33.12,0.531,0.0126,1.2,7.939999999999999,0.576,11.5,1547.0,272.5,14.927,176.02,121.8,24.87,154.0,34.68,222.0,145.6,69.6,3.408,1209.5
2009-05-20,73.79,1372.7,40.1,191.51,135.9,0.093,4.84,36.9,395.0,175.07,35.4,0.547,0.0127,1.24,7.98,0.603,12.31,1613.4,270.8,15.635,183.24,128.1,25.505,153.0,34.84,233.5,157.2,71.2,3.645,1195.0
2009-05-21,69.84,1411.0,37.45,180.86,128.0,0.089,5.1,40.1,374.0,164.1,34.22,0.496,0.0154,1.26,7.58,0.598,11.851,1534.5,258.9,14.99,170.15,121.0,24.079,149.5,34.44,214.5,151.0,66.1,3.622,1169.5
2009-05-22,69.5,1422.0,39.01,184.85,126.5,0.09,5.05,38.9,367.5,169.45,33.85,0.503,0.014,1.16,7.51,0.6,12.23,1553.0,258.49,15.019,174.17,125.0,24.46,146.2,34.26,221.0,150.2,65.5,3.772,1165.5
2009-05-25,71.0,1400.0,39.4,185.25,126.0,0.093,6.0,38.5,359.8,167.3,33.31,0.508,0.016,1.16,7.5,0.592,13.194,1548.0,250.32,15.04,170.67,122.9,24.455,152.1,34.26,221.5,154.8,65.0,3.74,1157.5
2009-05-26,69.4,1353.0,39.54,185.44,125.4,0.095,6.5,36.6,352.0,166.8,32.66,0.5,0.0161,1.16,7.35,0.565,13.21,1524.0,233.0,14.615,170.15,122.0,23.939,157.0,33.9,214.0,146.9,60.6,3.788,1140.5
2009-05-27,69.28,1364.0,40.8,190.98,129.5,0.094,6.31,36.6,349.0,170.13,33.54,0.491,0.0159,1.17,7.41,0.593,14.001,1531.0,227.5,14.911,171.2,128.5,24.12,165.2,34.88,215.5,160.0,58.3,3.785,1138.5
2009-05-28,67.9,1397.0,41.54,197.2,129.0,0.092,5.91,37.5,340.0,169.22,33.92,0.488,0.016,1.11,7.47,0.582,14.55,1557.0,227.0,14.735,172.56,134.6,24.921,161.9,35.08,218.5,160.8,57.3,3.923,1121.5
2009-05-29,63.42,1407.0,44.13,206.61,146.9,0.095,5.92,39.5,368.9,176.01,34.81,0.48,0.0171,1.16,7.52,0.588,14.5,1641.0,224.0,14.78,178.1,141.7,25.775,164.4,35.34,223.0,172.8,59.5,3.83,1124.5
2009-06-01,67.9,1444.5,51.88,219.79,151.8,0.097,6.22,43.3,357.4,188.65,36.84,0.527,0.0178,1.16,7.74,0.629,14.75,1755.0,227.5,15.748,191.5,151.5,26.642,175.8,35.08,243.0,192.2,60.7,3.95,1161.5
2009-06-02,67.28,1418.1,53.38,220.54,146.6,0.096,6.11,43.5,380.0,186.66,36.46,0.521,0.0218,1.39,7.64,0.612,14.497,1735.0,232.0,15.64,190.5,151.5,25.896,179.0,35.32,242.5,189.2,58.8,4.019,1182.5
2009-06-03,69.72,1403.1,47.17,202.3,130.3,0.093,6.0,40.4,375.0,183.3,33.2,0.483,0.0224,1.27,7.18,0.599,13.111,1625.5,209.98,14.278,175.1,142.5,24.719,180.1,35.3,218.5,175.1,55.4,3.908,1179.0
2009-06-04,75.32,1368.0,49.47,199.81,129.8,0.092,6.0,39.0,376.0,184.4,33.01,0.484,0.025,1.09,7.47,0.6,12.845,1675.6,200.5,14.09,176.56,140.0,25.246,164.0,37.76,213.0,169.3,54.0,3.815,1179.0
2009-06-05,76.0,1375.0,50.75,202.01,129.5,0.094,6.15,39.2,389.2,187.63,33.62,0.514,0.0259,1.17,7.71,0.652,13.53,1691.1,201.79,14.435,182.0,136.9,25.359,172.5,37.4,215.0,169.6,54.6,4.237,1196.0
2009-06-08,74.87,1342.9,48.38,198.71,126.9,0.093,6.1,40.0,384.0,189.1,31.69,0.547,0.0252,1.17,7.95,0.644,13.286,1689.9,200.71,14.5,177.15,130.6,25.141,171.1,37.0,213.5,168.6,53.3,4.315,1197.8
2009-06-09,85.18,1342.3,49.2,194.51,122.0,0.092,5.9,38.9,375.0,185.19,31.66,0.621,0.0243,1.3,7.75,0.735,14.596,1649.0,200.28,15.39,177.15,136.5,24.525,170.7,36.76,212.5,172.2,55.2,4.255,1196.0
2009-06-10,93.8,1350.0,49.31,199.7,127.5,0.094,6.14,39.1,385.0,185.28,33.87,0.62,0.0231,1.28,7.76,0.77,14.924,1655.0,199.06,15.283,181.04,138.6,24.695,181.5,36.59,211.5,177.7,58.9,4.215,1184.9
2009-06-11,97.9,1425.0,47.98,200.78,127.0,0.092,6.84,38.4,386.0,182.94,34.61,0.593,0.0223,1.3,7.68,0.798,14.7,1659.0,199.0,15.19,183.47,138.8,25.483,188.0,36.6,208.5,181.9,58.8,4.15,1166.5
2009-06-12,97.9,1425.0,47.98,200.78,127.0,0.092,6.84,38.4,386.0,182.94,34.61,0.593,0.0223,1.3,7.68,0.798,14.7,1659.0,199.0,15.19,183.47,138.8,25.483,188.0,36.6,208.5,181.9,58.8,4.15,1166.5
2009-06-15,90.04,1376.0,43.92,189.16,121.4,0.089,6.51,36.2,357.0,179.1,32.2,0.55,0.0219,1.3,7.51,0.75,13.06,1560.0,195.7,14.89,173.8,136.8,23.747,179.3,35.42,195.0,170.1,55.8,3.955,1178.1
2009-06-16,91.18,1389.0,46.06,191.77,120.1,0.09,6.4,37.7,365.1,186.37,32.76,0.549,0.022,1.28,7.44,0.735,13.148,1582.1,199.0,15.364,176.47,136.7,24.049,193.0,35.51,203.0,171.4,56.5,3.931,1166.3
2009-06-17,85.09,1364.0,43.0,181.95,114.9,0.09,6.25,34.8,350.0,179.63,30.45,0.515,0.0232,1.28,7.6,0.77,12.44,1514.0,199.98,14.545,162.3,127.5,23.729,203.5,36.02,191.5,166.9,53.5,3.865,1161.1
2009-06-18,80.64,1367.0,42.69,176.13,108.0,0.088,6.0,33.6,346.6,175.95,29.07,0.498,0.0242,1.2,7.64,0.707,12.0,1498.8,198.0,14.263,158.75,127.0,23.065,199.1,35.14,186.5,161.8,50.8,3.97,1162.0
2009-06-19,84.17,1330.0,41.1,181.82,105.4,0.088,5.98,34.1,351.0,173.15,27.94,0.519,0.0243,1.12,7.56,0.71,12.4,1473.0,195.5,14.735,162.52,124.6,23.904,183.0,35.28,180.5,163.6,50.0,3.93,1174.5
2009-06-22,76.62,1192.0,35.79,167.86,101.0,0.081,5.85,30.3,330.0,162.87,26.24,0.463,0.0241,1.12,7.53,0.691,11.32,1370.8,171.0,14.065,150.6,118.4,22.976,179.0,34.14,163.0,157.7,42.1,3.86,1176.5
2009-06-23,75.06,1121.0,37.05,165.0,100.6,0.08,5.8,29.3,300.0,157.55,25.02,0.45,0.0204,0.81,6.76,0.673,10.75,1344.9,161.93,13.135,143.37,118.0,22.005,165.5,32.54,167.5,155.4,40.0,3.78,1187.5
2009-06-24,81.49,1205.0,42.6,172.81,112.0,0.086,5.95,30.7,309.5,165.35,27.73,0.474,0.0218,1.1,7.36,0.66,11.3,1410.0,164.16,13.864,154.77,127.9,22.274,168.5,33.29,175.5,163.6,45.0,3.895,1203.0
2009-06-25,79.0,1165.0,41.35,170.28,111.3,0.086,6.04,30.1,316.0,162.66,27.73,0.464,0.0225,1.06,7.31,0.66,11.299,1390.0,155.9,13.725,148.25,124.8,21.55,162.5,33.1,176.5,159.8,44.3,4.005,1180.0
2009-06-26,80.96,1200.0,39.72,167.66,112.5,0.084,6.14,30.3,315.0,165.65,27.92,0.459,0.0237,1.05,7.39,0.64,11.4,1373.7,155.52,13.855,150.7,123.0,21.435,160.0,32.7,171.5,159.4,44.5,4.025,1183.0
2009-06-29,82.03,1199.9,39.86,173.04,121.1,0.085,6.14,30.7,313.0,167.28,29.22,0.454,0.0231,1.05,7.12,0.642,11.896,1400.0,169.0,14.1,157.9,125.1,21.891,156.5,33.41,173.0,165.7,44.4,4.075,1170.0
2009-06-30,77.18,1150.0,38.08,168.29,126.5,0.086,6.01,29.5,318.9,162.75,28.3,0.455,0.0234,0.99,7.08,0.57,11.75,1379.0,161.45,14.026,155.79,128.0,21.14,155.8,34.01,172.0,165.3,42.1,3.99,1175.0
2009-07-01,76.2,1218.8,39.43,173.66,127.5,0.084,6.0,30.0,310.0,164.14,29.45,0.46,0.0233,1.01,7.22,0.636,12.052,1425.0,162.61,15.02,165.98,138.0,22.044,153.3,33.54,184.5,166.7,43.3,4.135,1165.0
2009-07-02,75.3,1173.0,37.83,166.71,121.9,0.08,5.99,29.3,306.7,158.44,28.7,0.458,0.0231,1.02,7.13,0.595,11.6,1373.7,160.59,14.955,157.7,131.0,21.527,154.5,33.02,178.5,165.9,42.4,4.26,1185.5
2009-07-03,76.93,1185.0,38.54,170.57,118.0,0.081,5.75,30.2,303.0,158.9,28.25,0.446,0.0222,1.0,6.94,0.59,11.435,1379.0,157.38,15.5,154.69,127.6,21.496,148.9,33.18,181.5,168.3,41.7,4.41,1182.5
2009-07-06,73.34,1147.6,37.0,163.55,108.9,0.079,5.48,28.9,300.0,153.42,26.18,0.435,0.0216,1.0,6.67,0.609,11.504,1317.9,153.4,14.925,144.51,121.4,20.549,149.0,32.86,172.0,161.3,39.2,4.2,1165.5
